order_id,customer_id,order_date,order_total,feedback_rating,time_spent
3764,539,2021-08-05,3168,3,119
3765,73,2021-02-04,1054,1,14
3766,605,2020-06-09,3444,1,11
3767,355,2021-08-13,1081,3,12
3768,904,2021-06-14,3851,4,45
3769,765,2020-10-26,133,5,48
3770,282,2021-10-06,3366,2,89
3771,737,2021-01-02,4314,2,106
3772,859,2022-05-18,3822,5,30
3773,950,2022-05-10,714,4,107
3774,910,2021-07-31,2576,3,61
3775,758,2022-04-08,4594,3,78
3776,236,2021-03-14,4120,1,11
3777,549,2020-10-24,1918,5,38
3778,428,2022-01-31,204,1,38
3779,913,2021-06-12,2152,4,52
3780,260,2021-11-14,2786,5,34
3781,869,2021-10-24,1359,4,49
3782,44,2020-11-09,1770,2,5
3783,842,2021-09-27,106,5,55
3784,321,2021-10-27,3301,1,59
3785,939,2021-05-09,4953,3,21
3786,783,2020-11-18,4598,4,120
3787,161,2020-08-09,3567,2,85
3788,375,2020-06-09,1895,1,53
3789,67,2022-05-10,2850,5,39
3790,816,2022-01-13,4284,3,115
3791,874,2021-10-09,355,4,23
3792,825,2021-06-16,1402,2,37
3793,704,2020-07-22,855,2,66
3794,214,2021-02-13,1676,4,79
3795,477,2021-07-27,3039,3,17
3796,251,2020-08-12,4553,2,13
3797,696,2021-07-14,2013,2,99
3798,875,2021-06-28,4482,4,55
3799,802,2021-04-06,1246,1,17
3800,794,2021-04-08,1306,4,85
3801,730,2021-03-08,853,4,94
3802,485,2021-03-10,985,2,60
3803,715,2020-08-13,3806,5,103
3804,699,2020-12-03,2136,1,110
3805,562,2020-08-15,3591,5,96
3806,313,2020-10-25,4249,5,104
3807,786,2021-05-06,3402,5,16
3808,274,2021-06-10,3900,1,22
3809,457,2022-01-29,2371,4,25
3810,247,2021-05-17,3355,4,47
3811,650,2020-08-18,4676,5,103
3812,779,2022-01-27,1522,2,111
3813,419,2020-08-02,2312,2,61
3814,486,2020-06-23,2009,3,44
3815,934,2022-02-22,508,3,11
3816,873,2020-08-26,4439,1,36
3817,450,2020-09-10,1492,1,105
3818,981,2021-03-03,4213,2,65
3819,598,2021-01-26,2576,2,42
3820,522,2021-09-24,2114,2,91
3821,147,2021-12-13,3951,5,11
3822,602,2020-09-07,617,5,59
3823,434,2020-11-09,2378,2,12
3824,562,2021-07-26,3584,1,35
3825,873,2021-04-24,836,3,67
3826,921,2021-07-13,1626,2,24
3827,320,2021-04-11,3971,1,119
3828,373,2020-10-12,3342,4,24
3829,961,2020-07-26,1499,3,27
3830,247,2020-11-01,4398,2,31
3831,284,2021-11-28,3180,4,78
3832,356,2020-09-19,1529,4,67
3833,645,2020-08-24,2239,3,71
3834,419,2021-08-03,636,3,12
3835,601,2020-07-29,4967,5,60
3836,360,2020-08-29,1493,5,19
3837,444,2020-07-28,2048,3,36
3838,666,2021-10-08,3996,1,10
3839,974,2021-08-15,1365,4,116
3840,441,2020-08-09,2308,1,68
3841,887,2020-07-29,1939,2,118
3842,458,2021-10-25,2439,3,18
3843,283,2020-08-01,4443,1,48
3844,359,2021-10-26,1094,3,59
3845,327,2021-01-04,745,1,111
3846,681,2020-09-27,1064,5,116
3847,283,2022-01-26,1778,4,118
3848,961,2022-03-13,1932,5,37
3849,666,2022-01-17,3582,2,81
3850,770,2021-08-20,1883,3,26
3851,968,2021-02-12,1291,5,12
3852,861,2021-07-19,3193,4,117
3853,418,2022-02-11,1264,5,7
3854,79,2021-09-27,4944,1,100
3855,544,2020-07-16,228,5,33
3856,599,2021-01-08,4592,1,14
3857,635,2020-08-23,286,1,97
3858,510,2020-06-10,521,1,68
3859,352,2020-08-15,4864,2,23
3860,135,2021-07-18,3264,2,106
3861,806,2021-09-22,4558,4,14
3862,845,2020-09-27,3899,2,112
3863,158,2021-10-30,3427,4,28
3864,948,2020-08-01,374,1,9
3865,263,2020-08-16,1421,1,5
3866,388,2020-08-25,361,4,113
3867,167,2021-01-09,4113,3,43
3868,230,2021-04-22,4828,5,110
3869,892,2022-01-02,3408,2,93
3870,350,2021-10-27,4586,5,88
3871,131,2021-01-14,4201,4,115
3872,491,2020-08-01,2699,2,99
3873,922,2020-07-13,633,4,84
3874,506,2021-03-07,1065,3,7
3875,688,2022-01-03,843,1,60
3876,606,2021-10-03,3579,4,89
3877,687,2021-04-26,199,2,77
3878,547,2020-12-24,1859,2,60
3879,245,2021-11-29,680,4,72
3880,945,2022-05-02,423,3,43
3881,413,2022-01-07,4075,4,66
3882,718,2021-03-25,4766,5,107
3883,4,2021-08-04,2143,2,91
3884,552,2021-01-31,1334,1,104
3885,477,2021-11-09,3185,1,84
3886,659,2021-09-01,1291,1,10
3887,116,2021-11-20,3025,5,119
3888,901,2021-05-23,4810,1,105
3889,437,2021-02-25,4313,4,89
3890,825,2020-11-29,1336,3,28
3891,229,2020-10-08,591,2,105
3892,390,2022-03-01,2820,5,110
3893,404,2020-11-18,4771,1,111
3894,853,2022-05-02,1121,5,32
3895,445,2022-01-03,3837,5,74
3896,977,2021-03-05,1785,2,97
3897,486,2021-06-06,2755,5,50
3898,363,2021-09-20,2569,2,87
3899,796,2021-04-08,3852,1,89
3900,48,2020-11-08,2599,2,99
3901,835,2021-04-28,979,2,99
3902,558,2021-06-06,1612,3,27
3903,736,2021-12-29,1628,1,72
3904,915,2020-07-07,1649,3,25
3905,855,2020-09-21,202,1,67
3906,881,2021-09-24,3658,2,39
3907,510,2022-02-24,1955,4,28
3908,484,2021-08-17,1036,3,81
3909,687,2021-12-23,4272,3,101
3910,565,2021-12-31,3248,2,17
3911,861,2020-09-28,2152,2,68
3912,147,2022-01-07,1973,2,62
3913,543,2021-09-20,1421,2,119
3914,5,2021-02-02,3223,1,111
3915,474,2021-10-30,2940,3,74
3916,222,2021-04-10,4262,5,94
3917,878,2020-11-23,4161,5,28
3918,429,2020-07-19,4183,5,84
3919,121,2022-02-21,2128,1,79
3920,123,2020-09-11,4346,4,96
3921,605,2022-04-20,2686,2,23
3922,602,2021-02-24,3812,2,114
3923,542,2021-02-03,1866,4,104
3924,135,2021-01-20,2422,5,104
3925,663,2021-12-17,1626,1,82
3926,510,2021-09-05,4707,1,79
3927,645,2022-02-06,1271,2,118
3928,414,2021-05-15,4656,5,11
3929,972,2021-02-12,2633,5,33
3930,28,2020-08-04,2346,2,100
3931,197,2021-11-12,263,5,75
3932,19,2022-01-24,3385,2,120
3933,652,2021-11-01,4457,3,65
3934,320,2020-08-03,1190,5,43
3935,696,2022-02-02,2815,5,37
3936,189,2020-07-12,4350,5,47
3937,996,2021-05-17,3473,5,54
3938,510,2020-10-16,2828,4,78
3939,30,2022-03-25,343,5,101
3940,106,2022-05-20,1625,2,55
3941,872,2021-03-25,4947,1,116
3942,860,2022-02-03,2336,1,107
3943,152,2021-02-11,245,5,36
3944,334,2022-05-28,1808,1,81
3945,953,2020-11-30,3474,4,77
3946,376,2020-12-29,2943,2,83
3947,133,2020-11-24,833,3,5
3948,929,2021-03-01,2376,3,28
3949,683,2020-08-31,3438,3,41
3950,560,2022-03-10,1893,2,33
3951,423,2022-01-04,4405,3,42
3952,181,2021-09-24,3397,5,7
3953,943,2020-08-04,2744,1,61
3954,895,2020-12-12,4867,4,110
3955,797,2021-10-20,222,3,106
3956,941,2021-07-04,2502,1,22
3957,366,2021-03-24,1611,1,47
3958,586,2021-04-13,4440,1,103
3959,317,2020-09-05,4890,3,101
3960,984,2021-07-12,1072,3,103
3961,546,2022-04-03,437,4,93
3962,999,2020-09-06,1104,1,20
3963,438,2022-03-14,1021,4,80
3964,239,2020-07-20,4453,5,77
3965,558,2022-02-05,3093,3,101
3966,244,2020-12-29,4448,4,102
3967,406,2021-11-02,2421,2,62
3968,43,2021-06-26,3987,2,112
3969,914,2021-04-21,2367,4,16
3970,681,2021-12-09,949,2,103
3971,790,2020-09-27,2546,5,90
3972,175,2021-03-28,1036,1,115
3973,592,2020-06-13,1519,5,62
3974,888,2022-03-02,193,5,10
3975,60,2021-06-13,4844,4,36
3976,861,2021-08-04,960,2,100
3977,621,2022-05-16,3799,2,13
3978,483,2021-02-28,2841,4,54
3979,310,2021-11-30,3627,5,97
3980,245,2021-04-22,4199,2,74
3981,392,2021-07-31,2295,2,11
3982,996,2021-12-24,970,2,70
3983,195,2022-05-26,1211,5,38
3984,683,2020-12-05,3713,3,53
3985,232,2021-12-04,1704,5,39
3986,869,2021-03-31,2444,1,55
3987,731,2021-12-16,4242,4,96
3988,880,2021-08-30,904,5,42
3989,411,2022-02-20,388,5,40
3990,109,2020-06-12,3579,4,114
3991,306,2021-06-14,1251,5,116
3992,81,2021-07-10,4007,2,115
3993,908,2020-10-05,3670,3,63
3994,909,2021-04-02,4622,3,59
3995,452,2020-09-11,3138,2,79
3996,394,2021-11-14,4239,2,47
3997,650,2020-08-14,816,1,49
3998,982,2021-04-26,2492,5,33
3999,698,2020-08-02,4433,4,28
4000,569,2020-07-20,1370,2,25
4001,511,2020-09-08,2427,2,62
4002,304,2021-03-05,4126,3,93
4003,441,2021-11-26,1508,2,34
4004,925,2020-06-11,1439,1,33
4005,616,2021-09-23,1709,2,42
4006,105,2021-12-12,2095,1,115
4007,407,2022-02-19,603,2,7
4008,277,2021-12-07,3613,4,93
4009,177,2020-09-14,3740,1,51
4010,886,2020-09-21,1594,2,102
4011,453,2020-08-11,2459,1,6
4012,157,2021-04-26,2744,1,13
4013,653,2020-07-17,596,1,67
4014,297,2022-02-05,4373,3,100
4015,226,2021-07-27,3780,4,59
4016,946,2022-03-30,652,5,91
4017,488,2020-05-29,106,3,40
4018,623,2022-05-25,213,2,30
4019,730,2020-11-27,4121,2,28
4020,259,2021-07-31,4148,4,60
4021,856,2020-11-23,2948,4,57
4022,59,2020-06-22,3353,2,33
4023,101,2020-09-07,1051,4,13
4024,48,2021-02-28,1009,3,93
4025,38,2020-12-25,4237,1,46
4026,996,2020-07-04,2299,4,15
4027,139,2020-09-09,3960,2,94
4028,475,2020-11-29,3192,1,67
4029,522,2021-04-27,3125,3,33
4030,627,2021-01-09,3019,1,5
4031,500,2021-05-29,1972,2,109
4032,994,2021-09-17,693,2,87
4033,670,2021-04-10,1899,1,32
4034,713,2020-11-24,1935,2,82
4035,806,2020-12-27,214,1,7
4036,336,2020-11-22,2415,2,60
4037,9,2020-10-04,4984,5,48
4038,422,2021-02-01,2076,2,43
4039,106,2021-12-01,1904,3,119
4040,525,2021-01-09,4390,2,106
4041,98,2020-09-22,2627,5,14
4042,79,2022-04-04,4643,2,30
4043,712,2021-04-07,2182,5,89
4044,943,2022-04-28,279,4,107
4045,853,2020-09-05,3437,4,17
4046,61,2022-01-31,1730,1,66
4047,283,2020-07-31,569,2,114
4048,865,2020-10-29,1345,3,23
4049,244,2021-12-17,4290,2,30
4050,111,2020-09-16,3992,1,68
4051,878,2022-01-23,1094,3,120
4052,351,2022-03-06,4025,1,67
4053,834,2021-03-27,860,3,12
4054,648,2021-04-20,3630,1,107
4055,889,2020-08-15,3674,4,84
4056,535,2021-07-14,1697,5,27
4057,612,2020-09-03,4951,1,113
4058,432,2022-03-23,269,2,55
4059,355,2021-08-30,4033,1,22
4060,339,2020-08-14,4813,4,87
4061,334,2021-07-25,4939,5,81
4062,228,2022-02-12,4057,2,26
4063,296,2022-02-25,871,4,44
4064,520,2020-06-29,3315,4,56
4065,221,2021-10-28,256,2,35
4066,764,2021-03-27,3102,1,46
4067,602,2020-06-24,1820,4,83
4068,783,2021-02-12,1338,4,45
4069,910,2020-05-30,2768,3,32
4070,504,2020-11-12,2113,3,86
4071,591,2021-10-10,2056,4,63
4072,726,2022-01-26,3444,1,119
4073,404,2020-10-10,1658,4,72
4074,418,2020-09-28,3550,4,6
4075,587,2021-04-21,489,5,11
4076,554,2021-09-12,452,5,83
4077,198,2021-02-21,2841,4,5
4078,767,2021-08-03,4429,4,109
4079,683,2021-02-27,1980,4,89
4080,568,2022-03-30,605,4,62
4081,946,2021-12-16,3778,4,51
4082,17,2021-09-09,4311,5,101
4083,315,2022-04-17,2440,2,77
4084,784,2020-11-24,3876,4,112
4085,388,2021-02-22,4015,4,38
4086,819,2021-02-22,1810,2,44
4087,155,2021-09-12,3617,5,40
4088,760,2020-09-03,1180,3,102
4089,594,2020-12-05,3147,4,49
4090,841,2022-02-28,1540,1,88
4091,125,2020-10-02,991,2,81
4092,709,2020-06-05,4622,1,81
4093,195,2021-10-19,1878,2,84
4094,716,2021-01-06,3681,2,31
4095,552,2021-11-30,1045,1,44
4096,170,2020-11-04,1841,3,60
4097,245,2020-08-10,3219,1,107
4098,189,2021-03-30,4750,1,91
4099,77,2022-05-11,1429,5,90
4100,963,2020-11-19,1744,3,84
4101,513,2021-03-17,4718,4,107
4102,923,2020-07-01,2426,2,47
4103,628,2021-09-18,4607,5,91
4104,684,2022-04-08,143,4,64
4105,622,2020-10-11,1303,2,90
4106,63,2021-07-05,2174,3,9
4107,61,2021-12-01,2246,1,115
4108,728,2021-01-14,4176,3,91
4109,21,2021-10-20,1062,1,44
4110,233,2021-03-18,4666,3,36
4111,582,2020-12-04,2664,1,112
4112,328,2020-05-30,993,2,116
4113,374,2021-09-22,565,3,41
4114,652,2021-05-09,3896,3,35
4115,143,2021-02-07,3686,5,23
4116,927,2020-05-30,3715,3,111
4117,879,2022-02-24,2334,4,48
4118,536,2021-03-03,2647,3,55
4119,434,2022-05-24,4081,4,6
4120,384,2021-02-21,1420,1,16
4121,294,2022-05-12,2428,1,37
4122,78,2021-05-04,287,4,27
4123,644,2021-08-30,115,4,31
4124,28,2021-11-22,4403,2,39
4125,352,2021-03-12,137,5,67
4126,605,2021-02-21,927,2,49
4127,947,2022-04-06,2962,3,53
4128,311,2021-08-08,2638,1,92
4129,424,2020-09-07,155,4,81
4130,274,2022-02-05,1976,1,41
4131,715,2021-06-16,3141,5,62
4132,687,2020-11-15,2857,2,98
4133,815,2021-07-08,2961,5,46
4134,965,2021-06-22,2349,2,74
4135,667,2020-12-20,2357,4,65
4136,786,2022-01-26,2372,5,93
4137,534,2020-10-09,4077,1,91
4138,321,2022-04-29,4088,4,7
4139,947,2022-01-18,3343,3,72
4140,824,2020-10-20,2187,1,83
4141,171,2021-08-24,278,5,111
4142,577,2021-02-21,3987,3,52
4143,957,2020-08-06,1531,1,70
4144,621,2022-01-08,899,3,24
4145,953,2020-08-21,3367,1,119
4146,773,2021-01-27,3529,4,94
4147,843,2021-03-18,2034,3,17
4148,76,2020-10-17,2040,1,112
4149,537,2022-02-27,1353,4,113
4150,345,2022-04-20,1723,5,7
4151,624,2020-12-02,1355,4,81
4152,955,2020-11-24,4900,3,116
4153,213,2021-04-11,4966,1,6
4154,683,2021-08-03,2914,1,101
4155,633,2021-11-24,4178,5,118
4156,592,2021-12-30,1001,4,103
4157,215,2022-04-08,2057,2,58
4158,400,2022-01-12,1669,3,81
4159,964,2021-09-18,3915,3,72
4160,615,2021-08-13,2087,4,111
4161,604,2021-03-15,3925,3,117
4162,239,2020-09-22,209,1,7
4163,736,2022-02-03,1015,4,34
4164,816,2020-08-08,1282,4,23
4165,365,2020-10-28,3045,1,29
4166,995,2021-05-24,1473,2,50
4167,685,2021-05-08,3401,3,72
4168,230,2020-06-16,1618,2,78
4169,945,2020-11-08,4512,4,26
4170,915,2021-03-30,673,2,5
4171,235,2021-04-23,319,3,92
4172,429,2021-02-28,406,3,51
4173,709,2022-02-17,1096,3,62
4174,587,2022-02-24,4016,4,44
4175,864,2020-09-11,2694,3,116
4176,391,2020-08-23,311,2,5
4177,414,2020-12-25,3284,1,108
4178,541,2022-01-20,514,5,105
4179,486,2020-10-10,2843,3,5
4180,902,2022-02-06,1632,2,62
4181,691,2021-07-05,1859,1,59
4182,317,2020-06-24,3183,1,24
4183,456,2020-07-12,810,2,59
4184,263,2020-09-04,1206,3,86
4185,735,2021-03-25,3078,5,51
4186,268,2022-03-31,2973,5,109
4187,92,2021-07-19,4786,5,41
4188,460,2021-02-12,4447,5,73
4189,921,2021-11-17,4547,5,114
4190,901,2022-02-01,2778,2,103
4191,803,2022-04-08,2740,2,97
4192,943,2020-06-23,3531,3,90
4193,591,2021-01-28,672,3,7
4194,178,2020-12-03,584,1,55
4195,931,2021-03-09,1824,2,21
4196,778,2021-11-16,1463,5,69
4197,327,2020-10-20,4975,4,7
4198,451,2022-03-23,4799,4,7
4199,275,2020-08-23,4120,1,82
4200,206,2020-08-03,1473,1,117
4201,151,2021-03-10,1020,2,28
4202,447,2021-10-17,1279,5,100
4203,388,2021-10-31,1261,2,79
4204,461,2021-04-07,3011,1,81
4205,783,2021-11-23,2209,5,97
4206,471,2021-04-30,2591,3,118
4207,295,2021-05-17,3612,2,96
4208,363,2021-06-29,4485,1,6
4209,641,2021-11-10,571,2,70
4210,222,2021-09-15,2584,2,107
4211,659,2021-11-22,252,4,61
4212,225,2022-03-15,4623,3,97
4213,73,2021-07-09,3876,3,26
4214,754,2021-08-27,2061,3,80
4215,615,2021-02-16,951,4,120
4216,667,2021-02-24,2646,3,38
4217,414,2021-06-28,913,4,53
4218,18,2021-12-27,2662,4,70
4219,83,2020-06-26,211,3,113
4220,748,2020-07-10,1343,3,12
4221,226,2021-06-13,1463,5,90
4222,616,2021-06-26,4597,4,64
4223,849,2021-07-24,4311,5,46
4224,542,2021-08-24,3801,4,100
4225,67,2021-02-04,4148,5,11
4226,838,2020-07-12,942,5,91
4227,910,2021-02-22,485,5,20
4228,788,2020-08-13,4391,1,40
4229,256,2022-05-19,1535,2,102
4230,577,2022-01-28,4917,4,22
4231,593,2020-09-04,253,2,51
4232,428,2021-11-13,2940,1,80
4233,299,2021-03-29,3247,2,5
4234,756,2022-03-09,412,5,36
4235,616,2021-06-16,570,5,41
4236,91,2021-03-23,1275,5,110
4237,617,2021-07-11,2984,4,109
4238,923,2021-04-12,3685,3,41
4239,949,2021-04-07,2380,5,38
4240,271,2021-11-01,939,1,48
4241,684,2022-04-12,2315,1,71
4242,982,2020-12-31,763,4,7
4243,577,2021-01-31,2949,1,46
4244,89,2021-09-17,4749,3,24
4245,129,2021-11-11,3067,3,21
4246,54,2022-05-16,829,2,68
4247,347,2021-04-18,1659,2,100
4248,488,2022-03-16,1880,2,83
4249,119,2021-06-18,1228,3,112
4250,317,2021-08-29,1454,2,54
4251,147,2020-06-02,4978,5,118
4252,302,2022-03-29,2205,5,120
4253,840,2021-10-08,3925,2,8
4254,600,2021-09-29,1776,5,61
4255,439,2020-12-06,2777,2,46
4256,716,2022-05-04,2219,4,42
4257,191,2021-10-03,3510,5,118
4258,672,2021-10-01,4181,4,76
4259,209,2022-02-17,2903,5,36
4260,382,2020-08-24,765,4,93
4261,2,2021-11-10,3848,2,83
4262,763,2020-08-14,4266,1,20
4263,347,2022-04-30,4159,5,91
4264,896,2020-10-27,2075,3,12
4265,200,2021-07-20,2882,1,93
4266,107,2021-09-14,4432,5,48
4267,766,2021-09-21,219,3,88
4268,935,2021-10-02,492,5,85
4269,368,2021-04-12,2610,5,76
4270,756,2020-07-09,1271,3,44
4271,257,2022-02-13,4436,4,82
4272,195,2021-09-08,2599,5,30
4273,48,2022-04-11,480,4,97
4274,226,2020-11-10,3903,1,113
4275,128,2022-03-26,2238,4,39
4276,408,2021-12-19,3458,2,106
4277,543,2021-10-30,3020,5,12
4278,472,2020-11-03,892,4,80
4279,626,2021-01-20,4826,5,56
4280,995,2021-09-06,3287,2,29
4281,350,2021-05-06,3488,5,9
4282,438,2021-07-26,3982,2,29
4283,694,2021-08-26,109,1,73
4284,454,2021-12-08,1506,4,13
4285,563,2021-06-06,3745,5,6
4286,757,2021-06-08,1400,2,8
4287,355,2021-02-23,4896,2,41
4288,964,2020-07-16,4439,4,67
4289,649,2021-05-09,3460,5,39
4290,351,2022-01-30,3211,4,40
4291,595,2022-02-12,2812,5,6
4292,212,2021-06-25,4755,1,99
4293,475,2020-10-22,4373,1,69
4294,584,2021-10-01,4657,5,35
4295,856,2020-11-10,1356,3,92
4296,323,2021-10-13,2522,1,60
4297,340,2020-11-19,4838,2,27
4298,991,2021-01-18,104,2,21
4299,202,2021-02-27,3004,2,9
4300,41,2022-04-01,3941,1,39
4301,472,2020-11-10,747,3,57
4302,71,2021-10-25,1450,2,66
4303,805,2021-03-28,772,3,70
4304,829,2020-07-26,3135,5,71
4305,819,2021-02-23,1661,5,76
4306,138,2021-10-15,2663,4,10
4307,240,2020-10-06,2207,5,52
4308,169,2021-05-23,4993,2,73
4309,971,2020-10-04,1627,5,95
4310,529,2021-06-08,3893,1,43
4311,960,2021-11-02,1098,3,113
4312,750,2021-05-23,3530,4,91
4313,542,2022-04-07,1821,4,73
4314,871,2022-02-10,1483,3,68
4315,631,2020-06-18,3213,1,70
4316,590,2021-05-16,125,2,109
4317,11,2021-04-22,3780,4,113
4318,437,2021-10-10,2882,3,23
4319,548,2020-09-16,2110,1,48
4320,339,2022-01-08,1582,3,68
4321,546,2021-12-14,2110,1,74
4322,456,2020-12-02,281,2,39
4323,178,2021-05-04,2438,1,50
4324,72,2021-11-08,4878,3,73
4325,56,2021-05-22,2297,1,21
4326,848,2021-04-20,4893,5,107
4327,532,2020-08-15,1535,2,108
4328,101,2022-04-24,669,5,39
4329,639,2021-09-20,1062,4,24
4330,115,2020-12-05,2738,3,113
4331,342,2020-09-03,4613,1,67
4332,55,2020-12-04,4243,5,84
4333,8,2020-11-08,4980,2,21
4334,366,2020-11-21,2026,1,26
4335,650,2021-08-08,1569,4,18
4336,373,2021-04-28,4597,1,20
4337,219,2020-09-27,1517,2,108
4338,850,2022-01-16,933,3,56
4339,680,2021-07-27,1824,2,83
4340,338,2022-04-04,2456,2,120
4341,360,2021-03-03,4897,5,87
4342,280,2020-11-19,3688,1,101
4343,19,2021-09-08,2684,3,90
4344,551,2021-10-20,4545,3,69
4345,475,2021-10-29,816,3,114
4346,623,2021-11-22,1607,5,76
4347,695,2020-09-02,897,4,59
4348,312,2020-06-04,1303,4,64
4349,84,2021-02-13,3780,4,22
4350,458,2020-08-06,1964,4,18
4351,16,2022-01-19,1300,2,79
4352,763,2021-10-03,3262,4,71
4353,640,2021-03-30,445,2,106
4354,325,2021-01-19,563,3,67
4355,163,2020-10-20,3973,4,54
4356,147,2021-02-16,1663,1,46
4357,507,2020-11-28,3004,2,63
4358,894,2022-04-18,2478,5,66
4359,149,2022-05-18,3793,1,16
4360,648,2020-08-24,1270,4,118
4361,765,2022-04-24,1908,1,86
4362,530,2021-05-16,2964,2,37
4363,710,2020-07-01,351,1,108
4364,860,2020-07-17,3204,3,106
4365,538,2020-11-24,1437,5,49
4366,475,2021-04-30,1796,4,95
4367,949,2021-05-22,2165,5,46
4368,830,2020-12-30,516,4,96
4369,368,2022-01-27,3186,5,27
4370,61,2021-04-01,219,3,42
4371,2,2021-12-16,2166,3,60
4372,1000,2021-03-28,2606,4,70
4373,287,2020-08-12,2339,5,11
4374,446,2021-01-15,3968,2,9
4375,679,2021-01-13,858,4,34
4376,796,2021-09-26,2328,3,114
4377,236,2022-03-26,2875,5,54
4378,699,2021-03-04,2568,4,98
4379,143,2020-12-27,1570,4,33
4380,891,2021-10-12,3888,4,105
4381,44,2021-02-21,231,5,59
4382,616,2020-10-28,569,2,14
4383,700,2020-08-28,1946,1,111
4384,120,2021-06-03,3743,5,101
4385,195,2022-01-12,853,4,17
4386,685,2020-08-26,3202,2,12
4387,531,2021-03-01,2416,3,60
4388,427,2021-11-07,2080,2,28
4389,521,2020-10-02,3831,4,92
4390,806,2021-04-12,1293,1,106
4391,832,2020-07-06,4964,1,120
4392,520,2021-07-19,3845,1,46
4393,626,2020-07-14,1434,1,96
4394,460,2021-08-10,4111,4,36
4395,462,2020-11-02,3155,5,112
4396,682,2021-05-10,590,2,120
4397,291,2020-08-14,1802,3,85
4398,753,2020-07-05,1952,1,54
4399,41,2022-01-21,2937,1,29
4400,131,2021-02-16,2326,1,48
4401,86,2021-09-10,3001,4,88
4402,706,2021-08-04,2257,1,58
4403,119,2020-11-15,1436,1,66
4404,880,2020-06-17,254,4,24
4405,834,2021-08-01,2916,4,87
4406,494,2020-11-24,814,2,87
4407,667,2021-05-16,3172,3,31
4408,96,2022-02-03,3489,1,9
4409,653,2021-05-09,3074,2,119
4410,983,2021-10-07,2797,1,45
4411,615,2022-03-05,3207,5,12
4412,293,2020-10-15,2011,3,10
4413,251,2021-10-01,1068,5,118
4414,369,2020-11-06,4409,1,36
4415,570,2021-08-07,463,4,83
4416,429,2021-06-21,2454,1,53
4417,357,2021-05-23,1050,2,50
4418,149,2020-08-16,2445,5,24
4419,337,2021-05-22,3116,4,36
4420,375,2021-11-20,4060,4,79
4421,570,2021-02-23,1063,3,81
4422,261,2020-08-28,370,2,31
4423,486,2020-09-07,3263,1,5
4424,374,2020-08-21,1103,2,92
4425,551,2020-07-02,3035,5,38
4426,58,2021-06-23,3799,1,91
4427,67,2021-10-15,731,1,78
4428,105,2021-10-19,1463,2,41
4429,32,2022-01-04,2452,4,102
4430,395,2020-07-29,1878,2,107
4431,253,2021-03-04,2010,4,68
4432,4,2020-06-17,1023,4,101
4433,762,2021-07-26,4685,4,19
4434,3,2020-12-25,4144,3,10
4435,188,2021-04-04,2232,1,32
4436,391,2022-03-06,2097,3,119
4437,854,2022-01-22,3073,5,99
4438,360,2022-01-16,1313,1,39
4439,219,2022-02-25,1773,2,65
4440,466,2020-07-15,1040,3,108
4441,983,2021-02-01,2792,4,42
4442,743,2021-06-04,272,2,84
4443,42,2021-05-21,697,2,45
4444,951,2021-04-13,4143,2,59
4445,178,2021-02-19,1946,2,87
4446,583,2022-01-03,666,5,69
4447,211,2020-10-23,1151,3,51
4448,408,2022-02-09,466,1,71
4449,751,2020-09-18,3886,4,87
4450,355,2021-05-01,241,4,32
4451,760,2021-04-07,3303,5,79
4452,49,2022-03-30,4160,2,65
4453,360,2021-09-22,1748,4,45
4454,204,2020-11-01,1397,4,28
4455,824,2021-10-26,1770,5,92
4456,861,2021-12-06,4611,1,60
4457,997,2020-06-14,2741,5,81
4458,429,2022-03-14,405,5,77
4459,449,2022-01-09,977,5,54
4460,409,2022-05-05,4567,2,47
4461,506,2022-02-03,3067,1,97
4462,55,2021-06-15,3050,1,11
4463,424,2021-12-10,148,3,120
4464,96,2020-06-23,2282,3,18
4465,565,2021-05-01,3381,3,54
4466,283,2021-04-30,4761,4,71
4467,244,2021-07-24,4597,4,39
4468,983,2021-02-06,770,5,77
4469,693,2022-03-14,3543,4,44
4470,383,2021-06-01,4468,4,32
4471,395,2021-05-03,4189,4,110
4472,953,2021-12-12,2989,3,33
4473,965,2022-01-31,3569,5,109
4474,131,2021-10-18,1279,2,54
4475,826,2021-02-19,3405,4,22
4476,943,2021-09-12,2814,5,93
4477,995,2022-03-23,464,4,86
4478,5,2021-06-15,3027,5,105
4479,205,2022-02-27,1456,4,117
4480,900,2021-09-20,4353,5,88
4481,16,2020-12-10,755,3,85
4482,164,2022-03-01,2007,4,97
4483,376,2020-07-23,4908,2,15
4484,706,2020-08-23,3412,2,108
4485,500,2020-12-01,446,5,26
4486,306,2021-05-03,4812,2,119
4487,327,2022-01-28,4179,3,20
4488,229,2021-06-24,555,5,24
4489,432,2021-03-16,4859,1,114
4490,266,2020-11-08,616,2,106
4491,940,2022-01-17,2910,5,91
4492,378,2020-11-20,3834,2,14
4493,172,2021-11-13,1943,4,113
4494,727,2020-06-17,4866,5,68
4495,994,2021-10-07,3568,1,14
4496,237,2022-04-14,3148,2,63
4497,966,2021-11-16,2280,1,80
4498,996,2021-06-06,4461,1,115
4499,174,2022-05-21,3260,5,119
4500,316,2020-08-23,2689,2,116
4501,236,2020-11-15,798,1,37
4502,971,2022-01-12,4908,2,22
4503,833,2020-06-25,4393,4,50
4504,811,2020-06-15,4745,3,102
4505,857,2022-03-31,3606,2,86
